word,definition
"trifoliolate","(of a leaf shape) having three leaflets"
"twenty-eight","being eight more than twenty"
"twenty-eight","the cardinal number that is the sum of twenty-seven and one"
"thirty-three","being three more than thirty"
"thirty-seven","being seven more than thirty"
"twenty-three","being three more than twenty"
"twenty-three","the cardinal number that is the sum of twenty-two and one"
"twenty-seven","being seven more than twenty"
"twenty-seven","the cardinal number that is the sum of twenty-six and one"
"thirty-third","the ordinal number of thirty-three in counting order"
"thirty-fifth","the ordinal number of thirty-five in counting order"
"thirty-sixth","the ordinal number of thirty-six in counting order"
"thirty-ninth","the ordinal number of thirty-nine in counting order"
"twenty-first","coming next after the twentieth in position"
"twenty-third","coming next after the twenty-second in position"
"twenty-fifth","coming next after the twenty-fourth in position"
"twenty-sixth","coming next after the twenty-fifth in position"
"twenty-ninth","coming next after the twenty-eighth in position"
"thirty-first","coming next after the thirtieth in position"
"three-seeded","having three seeds"
"turkey-sized","having the approximate size of a turkey"
"triple-crown","unofficial championship title for player who heads the league in batting average and home runs and runs batted in"
"triple-crown","of a horse that has won the Kentucky Derby and the Belmont Stakes and the Preakness races"
"tall-growing","(of plants) having tall spindly stems"
"tall-stalked","of plants having relatively long stalks"
"thorn-tipped","of a plant tipped with a thorn"
"tempest-tost","pounded or hit repeatedly by storms or adversities"
"trouble-free","without problems or difficulties"
"tough-minded","facing facts or difficulties realistically and with determination"
"thin-shelled","of animals or plants that have a thin shell"
"time-release","of or relating to a preparation that gradually releases an active substance (especially a drug) over a period of time"
"technophilic","of or relating to or showing technophilia"
"technophobic","of or relating to or showing technophobia"
"testamentary","of or relating to a will or testament or bequeathed by a will or testament"
"transoceanic","on or from the other side of an ocean"
"transitional","of or relating to or characterized by transition"
"tricentenary","of or relating to or completing a period of 300 years"
"teleological","of or relating to teleology"
"theosophical","of or relating to theosophy"
"thermometric","of or relating to thermometry"
"thermostatic","of or relating to a thermostat"
"thallophytic","pertaining to or characteristic of thallophytes"
"trophotropic","of or relating to trophotropism"
"trapshooting","the sport of shooting at clay pigeons that are hurled upward in such a way as to simulate the flight of a bird"
"transmission","the act of sending a message"
"transmission","the gears that transmit power from an automobile engine via the driveshaft to the live axle"
"transmission","communication by means of transmitted signals"
"transmission","an incident in which an infectious disease is transmitted"
"transmission","the fraction of radiant energy that passes through a substance"
"transmitting","the act of sending a message"
"three-bagger","a base hit at which the batter stops safely at third base"
"transference","the act of transfering something from one form to another"
"transference","transferring ownership"
"transference","(psychoanalysis) the process whereby emotions are passed on or displaced from one person to another"
"tessellation","the act of adorning with mosaic"
"tessellation","the careful juxtaposition of shapes in a pattern"
"trifurcation","the act of splitting into three branches"
"three-hitter","a game in which a pitcher allows the opposing team only 3 hits"
"tracheostomy","a surgical operation that creates an opening into the trachea with a tube inserted to provide a passage for air"
"trephination","an operation that removes a circular section of bone from the skull"
"thrombectomy","surgical removal of a blood clot (thrombus) from a blood vessel"
"typification","the act of representing by a type or symbol"
"typification","a representational or typifying form or model"
"thermography","diagnostic technique using a thermograph to record the heat produced by different parts of the body"
"tree-worship","the worship of trees"
"telecommerce","the use of the telephone as an interactive medium for promotion and sales"
"thiobacillus","small rod-shaped bacteria living in sewage or soil and oxidizing sulfur"
"thiobacteria","any bacterium of the genus Thiobacillus"
"thyreophoran","armored dinosaurs: stegosaurs and ankylosaurs"
"trichopteran","caddis fly"
"trichopteron","caddis fly"
"transparency","picture consisting of a positive photograph or drawing on a transparent base"
"transparency","the quality of being clear and transparent"
"transparency","permitting the free passage of electromagnetic radiation"
"teetertotter","a plaything consisting of a board balanced on a fulcrum"
"teetertotter","ride on a plank"
"tea-strainer","a device to keep back tea leaves when pouring a cup of tea"
"Teleprompter","a prompter for television performers"
"thioridazine","a tranquilizer (trade name Mellaril) used to treat schizophrenia and other psychotic disorders"
"thoroughfare","a public road from one place to another"
