word,definition
"pedantic","marked by a narrow focus on or display of learning especially its trivial aspects"
"prurient","characterized by lust"
"prankish","naughtily or annoyingly playful"
"pinnated","(of a leaf shape) featherlike"
"potholed","used of paved surfaces having holes or pits"
"powdered","consisting of fine particles"
"prodigal","recklessly wasteful"
"prodigal","a recklessly extravagant consumer"
"pestered","troubled persistently especially with petty annoyances"
"put-upon","of persons"
"peccable","liable to sin"
"pro-life","advocating full legal protection of embryos and fetuses, especially opposing the legalization of induced abortions"
"phreatic","of or relating to ground water"
"planetal","of or relating to or resembling the physical or orbital characteristics of a planet or the planets"
"Platonic","of or relating to or characteristic of Plato or his philosophy"
"plumbous","relating to or consisting of lead"
"packable","capable of being packed"
"panicled","having panicles"
"prandial","of or relating to a meal"
"parhelic","relating to or resembling a parhelion"
"prostate","relating to the prostate gland"
"prostate","a firm partly muscular chestnut sized gland in males at the neck of the urethra"
"pubertal","of or related to puberty"
"petaloid","resembling a flower petal"
"pectoral","of or relating to the chest or thorax"
"pectoral","an adornment worn on the chest or breast"
"pectoral","either of two large muscles of the chest"
"patellar","near or relating to the patella or kneecap"
"palatine","of or relating to a palace"
"palatine","of or relating to a count palatine and his royal prerogatives"
"palatine","relating to or lying near the palate"
"palatine","either of two irregularly shaped bones that form the back of the hard palate and helps to form the nasal cavity and the floor of the orbits"
"palatine","(Middle Ages) the lord of a palatinate who exercised sovereign powers over his lands"
"palatine","any of various important officials in ancient Rome"
"pictural","pertaining to or consisting of pictures"
"perianal","around the anus"
"perineal","of or relating to the perineum"
"peroneal","of or relating to the fibula or the outer part of the leg below the knee"
"phonetic","of or relating to the scientific study of speech sounds"
"phonetic","of or relating to speech sounds"
"parietal","of or relating to or associated with the parietal bones in the cranium"
"papistic","of or relating to or supporting Romanism"
"pulmonic","relating to or affecting the lungs"
"Peruvian","of or relating to or characteristic of Peru or its people"
"phyletic","of or relating to the evolutionary development of organisms"
"prosodic","of or relating to the rhythmic aspect of language or to the suprasegmental phonemes of pitch and stress and juncture and nasalization and voicing"
"Parisian","of or relating to or characteristic of Paris or its inhabitants"
"pyknotic","of or relating to or exhibiting pyknosis"
"pycnotic","of or relating to or exhibiting pyknosis"
"postural","of or relating to or involving posture"
"Prussian","of or relating to or characteristic of Prussia or its inhabitants"
"pudendal","of or relating to or near the pudendum"
"pyogenic","producing pus"
"pyrectic","having or causing fever"
"pyrectic","any substance that can cause a rise in body temperature"
"Parthian","pertaining to Parthia or its people or language or culture"
"penciled","drawn or written with a pencil"
"pullback","(military) the act of pulling back (especially an orderly withdrawal of troops)"
"pullback","a device (as a decorative loop of cord or fabric) for holding or drawing something back"
"position","the act of positing"
"position","a job in an organization"
"position","the post or function properly or customarily occupied or served by another"
"position","in team sports, the role assigned to an individual player"
"position","the act of putting something in a certain place"
"position","the spatial property of a place where or way in which something is situated"
"position","the arrangement of the body and its limbs"
"position","a rationalized mental attitude"
"position","a way of regarding situations or topics etc."
"position","an item on a list or in a sequence"
"position","an opinion that is held in opposition to another in an argument or dispute"
"position","the particular portion of space occupied by something"
"position","the appropriate or customary location"
"position","a point occupied by troops for tactical reasons"
"position","a condition or position in which you find yourself"
"position","the relative position or standing of things or especially persons in a society"
"position","put into a certain place or abstract location"
"position","cause to be in an appropriate place, state, or relation"
"purchase","the acquisition of something for payment"
"purchase","a means of exerting influence or gaining advantage"
"purchase","the mechanical advantage gained by being in a position to use a lever"
"purchase","something acquired by purchase"
"purchase","obtain by purchase"
"procural","the act of getting possession of something"
