word,definition
"light minute","the distance light travels in a vacuum in one minute"
"light second","the distance light travels in a vacuum in one second"
"light unit","a measure of the visible electromagnetic radiation"
"land mile","a unit of length equal to 1,760 yards or 5,280 feet"
"luminance unit","a measure of luminance"
"light year","the distance that light travels in a vacuum in 1 year"
"light hour","the distance light travels in a vacuum in one hour"
"large calorie","a unit of heat equal to the amount of heat required to raise the temperature of one kilogram of water by one degree at one atmosphere pressure"
"long hundredweight","a British unit of weight equivalent to 112 pounds"
"long ton","a British unit of weight equivalent to 2240 pounds"
"large integer","an integer equal to or greater than ten"
"long dozen","the cardinal number that is the sum of twelve and one"
"large number","a large indefinite number"
"long hundred","the cardinal number that is the product of ten and twelve"
"living space","space sought for occupation by a nation whose population is expanding"
"logical relation","a relation between propositions"
"linear operator","an operator that obeys the distributive law: A(f+g) = Af + Ag (where f and g are functions)"
"limit point","the mathematical value toward which a function goes as the independent variable approaches infinity"
"load factor","(aeronautics) the ratio of an external load to the weight of the aircraft (measured in g)"
"loss ratio","the ratio of the annual claims paid by an insurance company to the premiums received"
"linguistic relation","a relation between linguistic forms or constituents"
"leeward side","the side sheltered from the wind"
"love line","a crease on the palm"
"logarithmic scale","scale on which actual distances from the origin are proportional to the logarithms of the corresponding scale numbers"
"legal relation","a professional relation that is regulated by law (as between a lawyer and a client)"
"logical implication","a logical relation between propositions p and q of the form `if p then q'"
"lawyer-client relation","the responsibility of a lawyer to act in the best interests of the client"
"leaf shape","any of the various shape that leaves of plants can assume"
"leaf form","any of the various shape that leaves of plants can assume"
"lower bound","(mathematics) a number equal to or less than any other number in a given set"
"life line","a crease on the palm"
"line roulette","a line generated by a point on one figure rolling around a second figure"
"latent hostility","feelings of hostility that are not manifest"
"low status","a position of inferior status"
"lower status","the state of being inferior"
"lower rank","the state of being inferior"
"legal status","a status defined by law"
"love affair","a relationship between two lovers"
"life eternal","life without beginning or end"
"life imprisonment","a sentence of imprisonment until death"
"legal representation","personal representation that has legal status"
"local anesthesia","loss of sensation in a small area of the body (as when a local anesthetic is injected for a tooth extraction)"
"local anaesthesia","loss of sensation in a small area of the body (as when a local anesthetic is injected for a tooth extraction)"
"local option","freedom of a local government to determine by popular vote the applicability of a controversial law in their jurisdiction"
"lead poisoning","toxic condition produced by the absorption of excessive lead into the system"
"lead colic","symptom of chronic lead poisoning and associated with obstinate constipation"
"learning disorder","a disorder found in children of normal intelligence who have difficulties in learning specific skills"
"learning disability","a disorder found in children of normal intelligence who have difficulties in learning specific skills"
"liver disease","a disease affecting the liver"
"latent diabetes","a mild form of diabetes mellitus in which there are no overt symptoms but there are abnormal responses to some diagnostic procedures"
"lobar pneumonia","pneumonia affecting one or more lobes of the lung"
"liver cancer","malignant neoplastic disease of the liver usually occurring as a metastasis from another cancer"
"lues venerea","a common venereal disease caused by the treponema pallidum spirochete"
"locomotor ataxia","syphilis of the spinal cord characterized by degeneration of sensory neurons and stabbing pains in the trunk and legs and unsteady gait and incontinence and impotence"
"lepromatous leprosy","a very serious form of leprosy characterized by lesions that spread over much of the body and affecting many systems of the body"
